total_processed,input_rate,image_quality,file_size(kB),current_model,avg_conf,current_boxes,energy_consumption(J),current_cpu,measure_duration(s),current_time,start_time,absolute_time
60,3.673374232998803,100,289.144,yolov5m,0.5881989105389669,26,6.07164,62.6,0.15533164300000002,0.15343689918518066,15.093305349349976,15.402524709701538
61,3.793655074703461,100,155.387,yolov5m,0.805126965045929,1,7.340557,67.9,0.20350369899999998,0.20029091835021973,15.057604312896729,15.64254093170166
62,3.847957769102884,100,156.88,yolov5m,0.36332692702611286,3,7.747966,69.1,0.193949392,0.1924753189086914,15.009968280792236,15.862155675888062
63,3.5266637723578462,100,245.665,yolov5m,0.8057275669915336,7,4.201222,60.2,0.11556849000000001,0.11364173889160156,14.902742862701416,16.020389318466187
64,3.734763804529005,100,239.51,yolov5m,0.7752236525217692,3,8.588479,57.3,0.28075966999999996,0.27794790267944336,14.960911273956299,16.340081691741943
65,3.7667007697511012,100,288.425,yolov5m,0.6489951037443601,13,6.716658,62.4,0.16821997700000002,0.16568732261657715,14.896307468414307,16.564709901809692
66,3.3360467392715423,100,148.017,yolov5m,0.7500682473182678,4,6.837201,66.4,0.16934243599999999,0.16539978981018066,14.831707239151001,16.758246660232544
67,3.406321809040163,100,202.725,yolov5m,0,0,6.231673,64.4,0.155879915,0.1539626121520996,14.742321252822876,16.94599223136902
68,3.3007516003512403,100,285.759,yolov5m,0.6164583265781403,2,8.797219,69.8,0.259767205,0.2578401565551758,14.743868827819824,17.249534130096436
69,3.5094441267300946,100,270.835,yolov5m,0.5987674593925476,2,6.773237,66.7,0.18598320999999998,0.1839313507080078,14.682132959365845,17.48551344871521
70,3.4943612637833903,100,273.982,yolov5m,0.6368128563228407,19,7.164959,61.9,0.187775575,0.18508219718933105,14.6194908618927,17.72839856147766
71,3.730032015337702,100,148.085,yolov5m,0.8278626402219137,3,6.535689,62.0,0.196714327,0.19507479667663574,14.573831796646118,17.95996880531311
72,3.669929835201063,100,329.458,yolov5m,0.5516097545623779,5,6.535261,58.0,0.191400711,0.19006586074829102,14.524717569351196,18.20408868789673
73,3.5761936962274214,100,221.777,yolov5m,0.6490584413210551,3,6.766035,60.9,0.165065253,0.1623821258544922,14.473721742630005,18.418864011764526
74,3.740330443330705,100,90.91,yolov5m,0.6615840991338094,3,6.41606,64.5,0.198578793,0.19604134559631348,14.425642728805542,18.634014129638672
75,3.8298341643940423,100,195.757,yolov5m,0.774687185883522,4,7.317852,67.2,0.202953758,0.20117807388305664,14.373985767364502,18.865013122558594
76,3.3899121717579943,100,138.466,yolov5m,0.6477449238300323,2,6.883832,63.2,0.17482946700000002,0.17308330535888672,14.29850435256958,19.06040334701538
77,3.302450833422063,100,138.474,yolov5m,0.6844955086708069,5,7.083417,72.0,0.179366678,0.17642593383789062,14.238866806030273,19.259286880493164
78,3.2234888176846375,100,179.173,yolov5m,0.4265323877334595,10,8.100016,69.6,0.24480449499999998,0.2433934211730957,14.210589170455933,19.533139944076538
79,3.508459067148439,100,143.173,yolov5m,0.5932012895743052,3,7.063642,67.8,0.234808637,0.2327573299407959,14.168620109558105,19.79075527191162
80,3.585941226379346,100,221.63,yolov5m,0.9219467639923096,1,5.934738,61.1,0.153232795,0.15194010734558105,14.036674976348877,19.976388692855835
81,3.1863317172563397,100,111.974,yolov5m,0.702290490269661,4,7.419903,81.8,0.181491669,0.17913413047790527,13.961220741271973,20.17894220352173
82,3.405837975400053,100,310.429,yolov5m,0.9340484142303467,1,6.968305,60.9,0.181418685,0.17906785011291504,13.899098634719849,20.41171407699585
83,3.5232772275841047,100,218.861,yolov5m,0.6189089796759866,11,6.59587,59.6,0.180451521,0.17828607559204102,13.807033777236938,20.62843918800354
84,3.6093545685645925,100,112.504,yolov5m,0.6581780314445496,1,6.652876,66.4,0.166489362,0.16496491432189941,13.708250284194946,20.818293571472168
85,3.519829521131416,100,497.872,yolov5m,0.5999908347924551,12,8.668984,54.9,0.243399878,0.24224209785461426,13.722196817398071,21.1387357711792
86,3.382544085321295,100,281.999,yolov5m,0.3937530815601349,1,7.067975,68.2,0.207582729,0.20545411109924316,13.71749472618103,21.40161418914795
87,3.4439819129072164,100,377.151,yolov5m,0.8933055996894836,1,7.228985,65.5,0.229485464,0.2280106544494629,13.721572637557983,21.690667390823364
88,3.4899337256802965,100,217.18,yolov5m,0.8175040632486343,4,5.978195,58.9,0.14498955900000002,0.1428844928741455,13.629393577575684,21.885887384414673
89,3.101541398077455,100,272.296,yolov5m,0.5606660842895508,3,6.547652,56.3,0.23426324299999998,0.2325153350830078,13.60931944847107,22.162703275680542
90,3.328910283037213,100,360.452,yolov5m,0.6427308917045593,1,7.184552,57.5,0.208475006,0.20686745643615723,13.582804918289185,22.43534827232361
91,3.4043560554841483,100,334.665,yolov5m,0.8962257206439972,4,6.193526,61.1,0.155754469,0.1539158821105957,13.478651762008667,22.64724326133728
92,3.4892016415469187,100,245.818,yolov5m,0.6439133905447446,13,6.395979,63.2,0.15978024,0.15853118896484375,13.377960443496704,22.845839738845825
93,3.2803455790312137,100,144.85,yolov5m,0.7231619755427042,3,5.980515,62.1,0.152048863,0.15034222602844238,13.274786233901978,23.028179168701172
94,3.3817624661335937,100,84.171,yolov5m,0.5145500085570596,11,8.189432,84.6,0.19050834,0.18795323371887207,13.19642186164856,23.231152296066284
95,3.397533689028499,100,150.979,yolov5m,0.4522789716720581,1,7.412518,69.2,0.24252960399999998,0.24022579193115234,13.156283378601074,23.496876001358032
96,3.4589512063940693,100,208.798,yolov5m,0.6165345708529154,6,7.033429,65.8,0.207871573,0.20645976066589355,13.087688446044922,23.73821234703064
97,3.445775405139224,100,198.597,yolov5m,0.8560181856155396,4,6.358199,61.0,0.226232649,0.22470569610595703,13.055495023727417,23.999377250671387
98,3.5669402721208066,100,338.677,yolov5m,0.8259026408195496,2,6.612104,57.9,0.192443627,0.19089937210083008,13.005236625671387,24.24458909034729
99,3.371218396633143,100,302.019,yolov5m,0.8127965412356637,11,6.704023,59.3,0.21190540400000002,0.209686279296875,12.987527847290039,24.507726192474365
100,3.4825817874818323,100,184.24,yolov5m,0.8442233800888062,2,6.038559,62.6,0.153253006,0.1499183177947998,12.886568307876587,24.690107107162476
101,3.4082860797474623,100,208.479,yolov5m,0.5343387633562088,10,6.272079,67.3,0.153883155,0.15220403671264648,12.781243324279785,24.884039402008057
102,3.6867552977932836,100,205.249,yolov5m,0.8200716574986776,3,7.241254,69.9,0.178942574,0.1759634017944336,12.712123394012451,25.09456491470337
103,3.15734134951355,100,238.161,yolov5m,0.6650218307971955,5,7.518596,65.5,0.213611941,0.21155214309692383,12.659136056900024,25.342379570007324
104,3.277494792967381,100,220.462,yolov5m,0.6319533189137777,3,7.099408,71.3,0.177081571,0.17555975914001465,12.59963870048523,25.561899423599243
105,3.2225515910061096,100,218.274,yolov5m,0.47828415284554165,24,6.684736,69.8,0.16721993400000001,0.16498184204101562,12.507808685302734,25.783458471298218
106,3.273636895887707,100,247.941,yolov5m,0.7030995786190033,2,7.802226,68.4,0.24106474,0.2389833927154541,12.485095500946045,26.06568217277527
107,3.2950941481757514,100,252.215,yolov5m,0.9396070241928101,1,6.439376,62.4,0.21534272,0.21159076690673828,12.426481246948242,26.319552421569824
108,3.3776309291636295,100,119.082,yolov5m,0.7170266151428223,5,7.031659,65.9,0.23330132199999998,0.23145294189453125,12.382759809494019,26.573824644088745
109,3.0981931071868716,100,263.722,yolov5m,0.5831370609147208,21,6.241805,55.9,0.191774469,0.1896991729736328,12.296520709991455,26.802027702331543
110,3.1718338204349283,100,363.456,yolov5m,0.5661000192165375,10,6.503524,54.7,0.204539681,0.20305109024047852,12.27019453048706,27.07487678527832
111,3.159363366769138,100,192.156,yolov5m,0.7819702602349795,13,7.081891,63.9,0.230440431,0.22836685180664062,12.214314937591553,27.336929321289062
112,3.1637049492168634,100,128.103,yolov5m,0.922688364982605,1,6.859235,69.1,0.205594793,0.203202486038208,12.127978801727295,27.56263279914856
113,3.145769565217723,100,410.642,yolov5m,0.5887393079422139,27,6.948957,60.1,0.206822415,0.20419645309448242,12.074222326278687,27.83821678161621
114,2.9401233812542404,100,226.148,yolov5m,0.793750707592283,7,6.831282,66.7,0.168009774,0.1659700870513916,11.979761838912964,28.051292181015015
115,2.980377790658772,100,315.323,yolov5m,0.5837394654750824,5,6.433943,56.2,0.15574387899999997,0.15341687202453613,11.873620510101318,28.2666118144989
116,2.912556004007271,100,231.794,yolov5m,0.7583163380622864,4,6.123581,61.6,0.173788081,0.17172455787658691,11.75492238998413,28.48913884162903
117,2.859685437939861,100,325.098,yolov5m,0.58051010025175,19,7.477826,61.4,0.180752821,0.17939496040344238,11.657704830169678,28.728135108947754
118,3.0953478479760372,100,282.689,yolov5m,0.795256108045578,2,9.902197,63.6,0.30910036599999996,0.30753064155578613,11.662034511566162,29.08344006538391
119,3.16075687814444,100,289.511,yolov5m,0.8000541388988495,5,7.732158,67.0,0.218639668,0.21669554710388184,11.587213277816772,29.34786820411682
120,3.378153199929464,100,183.667,yolov5m,0.7648203372955322,1,10.109899,66.7,0.320114399,0.3177368640899658,11.61960506439209,29.704747200012207
121,2.90490111442676,100,173.408,yolov5m,0.6777219176292419,3,6.674787,70.9,0.166111748,0.16415119171142578,11.497346878051758,29.902502298355103
122,3.114271676323453,100,325.512,yolov5m,0.6872839853167534,8,6.508284,57.7,0.234265485,0.2328341007232666,11.476316690444946,30.18934655189514
123,3.0685006022642387,100,234.384,yolov5m,0.36978060007095337,7,6.99278,64.5,0.177073627,0.1747422218322754,11.354879379272461,30.406503915786743
124,3.259099365460176,100,360.827,yolov5m,0.5966102480888367,5,8.880165,60.8,0.233998652,0.2323908805847168,11.31074070930481,30.69183111190796
125,3.206363749973535,100,191.176,yolov5m,0.8823482394218445,1,5.978928,59.4,0.149094707,0.14725899696350098,11.180112600326538,30.87028455734253
126,3.409410750309211,100,171.601,yolov5m,0.8374157845973969,2,6.554182,69.5,0.16054211100000002,0.1588914394378662,11.05934476852417,31.05947232246399
127,3.3341547671525347,100,303.869,yolov5m,0.6696624855200449,3,7.019513,60.2,0.230469053,0.2282092571258545,11.010409593582153,31.332218885421753
128,3.1751757043910915,100,248.32,yolov5m,0.6142058163881302,20,6.913068,62.2,0.20461692199999998,0.20140719413757324,10.963987112045288,31.581032752990723
129,2.9849248304312432,100,198.98,yolov5m,0.5620614290237427,18,6.548689,65.2,0.20272364,0.2002396583557129,10.929312944412231,31.836915731430054
130,3.217223147746517,100,313.059,yolov5m,0.6344608096849351,21,7.693889,73.2,0.179122905,0.17678594589233398,10.83153486251831,32.074398040771484
131,3.2602151644297175,100,290.311,yolov5m,0.4998608392018538,13,5.596116,56.4,0.13928654099999999,0.13803553581237793,10.695140361785889,32.2627227306366
132,3.33714562965804,100,119.39,yolov5m,0.734578937292099,2,9.105995,67.2,0.228138958,0.22576451301574707,10.644641876220703,32.51557445526123
133,3.2067798876715337,100,136.222,yolov5m,0.8917262554168701,2,7.199017,63.8,0.228478756,0.2272472381591797,10.58708643913269,32.76439380645752
134,3.242215315156672,100,200.775,yolov5m,0.7163469791412354,7,6.191024,64.0,0.15621359099999998,0.15296101570129395,10.464002847671509,32.95124077796936
135,3.1872781176096265,100,219.065,yolov5m,0.6741262078285217,13,7.146527,61.0,0.21152416200000002,0.2100968360900879,10.399433612823486,33.20342040061951
136,3.3134008107248523,100,217.826,yolov5m,0.5148557424545288,3,7.976176,68.5,0.242000595,0.23991084098815918,10.366825342178345,33.47920322418213
137,3.093430070247528,100,234.244,yolov5m,0.6691199988126755,8,9.776892,67.6,0.273663847,0.27230334281921387,10.365180969238281,33.78939962387085
138,3.07503383842349,100,338.973,yolov5m,0.7152007520198822,3,7.243206,62.6,0.233658461,0.23234868049621582,10.347019672393799,34.079758644104004
139,3.113570466317401,100,219.12,yolov5m,0.9138546586036682,2,5.900009,60.7,0.147570858,0.14603543281555176,10.220380306243896,34.262552976608276
140,3.304673258388134,100,172.974,yolov5m,0.591927741255079,7,6.391036,64.1,0.180545435,0.17870163917541504,10.10134768486023,34.470731258392334
141,3.4182978371076356,100,141.971,yolov5m,0.6492214392532002,11,6.908857,65.5,0.167195911,0.16468095779418945,9.966415643692017,34.65810179710388
142,3.480805225304446,100,291.121,yolov5m,0.6491575340429941,15,6.134749,54.4,0.145220128,0.14391422271728516,9.849885940551758,34.86052107810974
143,3.4525853014610854,100,399.449,yolov5m,0.5474504422057759,11,7.037396,63.1,0.164110279,0.16262483596801758,9.776029109954834,35.077046394348145
144,3.1706135161370352,100,338.124,yolov5m,0.589363519102335,24,6.075362,53.6,0.15560753400000002,0.1542806625366211,9.694480419158936,35.28605556488037
145,3.1216702195628256,100,196.372,yolov5m,0.5301615446805954,2,6.725447,69.5,0.169199895,0.16810369491577148,9.623776912689209,35.49885368347168
146,3.039957133360294,100,221.556,yolov5m,0.5541294634342193,5,6.209091,64.1,0.15347829600000001,0.15207958221435547,9.495561838150024,35.6829719543457
147,2.788652299221915,100,232.016,yolov5m,0.36310434175862205,18,6.464949,62.6,0.16432859,0.1629636287689209,9.384490489959717,35.893261194229126
148,2.802676242186701,100,242.313,yolov5m,0.5953689515590668,3,5.974594,58.6,0.142384597,0.14112162590026855,9.221829414367676,36.06849908828735
149,2.731874290237662,100,136.003,yolov5m,0.6174445629119873,5,6.403059,60.1,0.197200207,0.19595789909362793,9.096285104751587,36.289066553115845
150,3.1114017692228546,100,318.883,yolov5m,0.9465822279453278,2,6.693098,56.4,0.20650823499999998,0.20526862144470215,8.971934080123901,36.53679347038269
151,3.0955112330485197,100,322.11,yolov5m,0.9426463842391968,1,5.684617,51.9,0.151914324,0.15076708793640137,8.795098066329956,36.73186731338501
152,2.951787725055968,100,291.373,yolov5m,0.6252602164944013,12,6.183944,53.0,0.20902407,0.2066206932067871,8.729504585266113,36.98470997810364
153,3.1792548614189164,100,149.689,yolov5m,0.5344225168228149,3,7.059369,59.7,0.222012612,0.22043609619140625,8.655287027359009,37.22943449020386
154,3.123410073288506,100,242.499,yolov5m,0.6202076550792245,34,9.37754,59.8,0.283282635,0.28170299530029297,8.630314111709595,37.54449272155762
155,2.890909986174946,100,282.927,yolov5m,0.7530206640561422,3,7.520672,61.9,0.249032345,0.24722766876220703,8.609559059143066,37.83787655830383
156,2.9462442062801313,100,282.342,yolov5m,0.6595351127060977,11,6.865217,68.2,0.170700768,0.16898226737976074,8.505915403366089,38.050761461257935
157,2.9445007897361326,100,220.669,yolov5m,0.49188078939914703,4,5.572495,54.5,0.136885657,0.13556766510009766,8.322808265686035,38.217992067337036
158,3.0000667435325066,100,215.239,yolov5m,0.5222818340573993,7,6.568953,59.6,0.187525908,0.18626785278320312,8.199952363967896,38.435224294662476
159,2.988318427524845,100,354.241,yolov5m,0.8481775164604187,5,5.216113,54.1,0.125508653,0.12433004379272461,8.025919437408447,38.607544898986816
160,2.9114904409096107,100,225.71,yolov5m,0.6124235093593597,2,6.005478,54.9,0.161568432,0.1603395938873291,7.899791479110718,38.810585021972656
161,2.8814666566316682,100,188.589,yolov5m,0.8054091036319733,2,6.899397,58.8,0.215386542,0.21358156204223633,7.815169811248779,39.051979541778564
162,2.7368926151105075,100,255.514,yolov5m,0.6081066619266163,33,8.500162,58.3,0.215278223,0.21409344673156738,7.705342769622803,39.30190348625183
163,3.0401005862999066,100,314.883,yolov5m,0.6998416129499674,16,6.126022,60.2,0.15238837,0.15115690231323242,7.5499584674835205,39.499868392944336
164,3.1765768592440264,100,245.964,yolov5m,0.6870160301526388,9,7.187726,67.6,0.182527485,0.18133258819580078,7.411864757537842,39.72095823287964
165,3.020013270178442,100,246.12,yolov5m,0.505203848083814,18,7.481732,64.4,0.24078831099999998,0.23905348777770996,7.363997936248779,39.99898600578308
166,3.1492248150907463,100,175.093,yolov5m,0.5361516505479813,10,6.532515,59.6,0.223970335,0.22276568412780762,7.299103498458862,40.24762010574341
167,3.1010806760122795,100,204.282,yolov5m,0.8328664898872375,3,5.597703,54.5,0.161134903,0.159653902053833,7.151195764541626,40.43829560279846
168,3.074483915747761,100,137.964,yolov5m,0.4675016899903615,6,7.324994,75.2,0.178951448,0.17717313766479492,7.040205001831055,40.63956141471863
169,2.859815358952474,100,330.749,yolov5m,0.5507949681385703,23,5.661606,51.5,0.15876053099999998,0.15761494636535645,6.919243812561035,40.84535527229309
170,2.8266794350030575,100,198.228,yolov5m,0.6424384902824055,11,5.853989,58.2,0.144715418,0.14263916015625,6.775717496871948,41.02605366706848
171,2.8104393384964856,100,339.043,yolov5m,0.6431777243103299,14,6.735334,55.6,0.158757654,0.15752792358398438,6.620780944824219,41.22845149040222
172,2.7107696968040695,100,289.985,yolov5m,0.7621999184290568,3,6.212081,52.2,0.146694019,0.1453840732574463,6.453650712966919,41.422836780548096
173,2.790932822495232,100,126.583,yolov5m,0.48787819707032404,33,7.38377,78.2,0.17804963099999999,0.1755814552307129,6.31592869758606,41.62241721153259
174,2.857755935441622,100,129.852,yolov5m,0.7089768528938294,5,6.844587,67.9,0.171216929,0.16735053062438965,6.13796591758728,41.814940452575684
175,2.9635278158233676,100,326.038,yolov5m,0.3303820677101612,8,6.787824,65.5,0.169271777,0.16691899299621582,5.9842469692230225,42.031742811203
176,3.187012339953566,100,145.347,yolov5m,0.6354635953903198,3,6.992414,62.5,0.19884360999999998,0.196976900100708,5.867536544799805,42.25508785247803
177,3.282515624341554,100,291.398,yolov5m,0.6118825955970867,37,6.215804,56.6,0.182348959,0.18109488487243652,5.742060661315918,42.474942445755005
178,3.499425808429762,100,241.607,yolov5m,0,0,6.148727,54.4,0.202104598,0.20050549507141113,5.67204213142395,42.717705726623535
179,3.494209004511538,100,246.329,yolov5m,0.691851404580203,11,6.698225,59.4,0.20845007699999998,0.2072443962097168,5.627442121505737,42.97434449195862
180,2.9791298266218886,100,185.418,yolov5m,0.7608535687128702,3,6.471785,59.4,0.18730521,0.18569397926330566,5.551171064376831,43.187105894088745
181,3.2524878077498776,100,300.596,yolov5m,0.6545037850737572,12,6.524092,56.0,0.152686961,0.1513228416442871,5.444981336593628,43.37856960296631
182,3.2176998640322845,100,288.708,yolov5m,0.8286033272743225,2,6.933392,60.1,0.203412519,0.20223283767700195,5.3694984912872314,43.630664110183716
183,3.1707224360146777,100,202.076,yolov5m,0.6335795372724533,2,6.400313,66.2,0.161844625,0.16043591499328613,5.2586352825164795,43.82944846153259
184,2.952708901780224,100,312.464,yolov5m,0.9463109970092773,1,7.238019,67.6,0.176695905,0.17547035217285156,5.167098760604858,44.049195289611816
185,3.1818845334092383,100,223.904,yolov5m,0.7072804098327955,12,8.600503,61.3,0.209310426,0.20810794830322266,5.0918426513671875,44.29218673706055
186,3.215512211558582,100,155.117,yolov5m,0.6509829660256704,3,5.885483,61.0,0.14515728400000003,0.14346551895141602,4.929707288742065,44.46235156059265
187,3.041978196277282,100,124.163,yolov5m,0.6213428179423014,3,6.773298,60.6,0.198524045,0.1969156265258789,4.842005014419556,44.68419051170349
188,2.8433997667485054,100,221.251,yolov5m,0.5938298241658644,11,6.818281,55.9,0.22882907800000002,0.22711658477783203,4.777634859085083,44.94200539588928
189,3.0302429559676356,100,138.101,yolov5m,0.6916721335479191,7,5.641038,58.6,0.13852630300000002,0.13717198371887207,4.6160805225372314,45.10198259353638
190,2.988049584751344,100,168.668,yolov5m,0.48901384323835373,8,6.571761,63.2,0.160373141,0.15868568420410156,4.447016716003418,45.28639101982117
191,3.264644616600358,100,252.407,yolov5m,0.6532358622550964,25,6.663252,56.0,0.170585598,0.16894054412841797,4.308616399765015,45.489879846572876
192,3.2481299216310973,100,332.68,yolov5m,0.7651841839154562,3,7.551251,70.8,0.208833006,0.20659613609313965,4.23219108581543,45.7521858215332
193,3.2675764955414714,100,261.031,yolov5m,0.5914558708667755,15,7.952616,65.3,0.252681705,0.2505149841308594,4.222898721694946,46.04418158531189
194,3.210511087273746,100,169.46,yolov5m,0.7023808658123016,2,6.644332,69.1,0.16197807199999997,0.1599280834197998,4.103276252746582,46.23290014266968
195,3.3186367640322243,100,237.95,yolov5m,0.5709073718856362,17,5.702378,54.6,0.139939775,0.1382284164428711,3.9713640213012695,46.40675234794617
196,3.4807947394713783,100,390.998,yolov5m,0.9036790132522583,1,5.914108,52.0,0.168556589,0.16683578491210938,3.8750240802764893,46.62849569320679
197,3.279285445198208,100,314.373,yolov5m,0.6087167412042618,12,6.947187,54.8,0.232535869,0.23132038116455078,3.854740619659424,46.90494513511658
198,3.6228019921850803,100,302.619,yolov5m,0.5039925025776029,32,6.180221,56.2,0.204846326,0.20360922813415527,3.807070732116699,47.14965772628784
199,3.5764176150228715,100,253.276,yolov5m,0.6502740532159805,4,6.674055,55.4,0.20110008799999998,0.1997387409210205,3.7439661026000977,47.38703441619873
200,3.220494584102566,100,246.796,yolov5m,0.28668156266212463,1,7.016462,60.0,0.172884484,0.1711902618408203,3.682288646697998,47.61069440841675
201,3.282410296317831,100,217.137,yolov5m,0.5835676391919454,3,7.465801,72.4,0.183757607,0.18252825736999512,3.6243789196014404,47.825714111328125
202,3.194636921782462,100,335.177,yolov5m,0.7037617101751524,29,6.293441,60.8,0.160989555,0.15961933135986328,3.517178773880005,48.033998250961304
203,2.909599258500176,100,135.286,yolov5m,0.8238884806632996,1,6.631087,59.3,0.20861243,0.20718979835510254,3.4572322368621826,48.26588201522827
204,3.1937425761164575,100,159.549,yolov5m,0.7508192019803184,7,6.756819,64.4,0.16201796599999999,0.15975451469421387,3.3227181434631348,48.45031380653381
205,3.1103987930251744,100,314.717,yolov5m,0.5735473579594067,28,5.831345,51.3,0.14294418,0.1417560577392578,3.1543447971343994,48.64011073112488
206,3.2385251420010444,100,274.247,yolov5m,0.7955359816551208,2,6.672834,56.9,0.210447662,0.209228515625,3.0966403484344482,48.88894867897034
207,3.4655538049736605,100,383.798,yolov5m,0.8986968398094177,2,6.456832,55.4,0.156265258,0.15505146980285645,2.9734721183776855,49.09811019897461
208,3.016354648177224,100,262.067,yolov5m,0.7600469376359668,7,5.91893,52.8,0.144955576,0.14327049255371094,2.856893301010132,49.28109002113342
209,3.072531255798722,100,228.814,yolov5m,0.46147382259368896,1,6.290328,56.6,0.156132362,0.1542222499847412,2.77250337600708,49.489818811416626
210,2.8460966183287164,100,178.625,yolov5m,0.8672631978988647,2,7.277203,68.2,0.196821047,0.19524407386779785,2.672229766845703,49.71320199966431
211,3.1422032945654954,100,320.953,yolov5m,0.5623401435358184,28,6.748579,60.1,0.184265574,0.1829977035522461,2.5617525577545166,49.943115234375
212,2.982348619351739,100,276.945,yolov5m,0.5650651412350791,7,6.360579,64.3,0.157206259,0.1551225185394287,2.421851873397827,50.15228724479675
213,3.1206757233818943,100,172.901,yolov5m,0.5239836249281379,34,6.858319,57.6,0.22989044,0.22869491577148438,2.3714683055877686,50.40960693359375
214,3.297099248109646,100,283.47,yolov5m,0.6611592769622803,14,6.424911,56.1,0.214142218,0.21299052238464355,2.2793874740600586,50.661364793777466
215,3.3591000321964604,100,109.795,yolov5m,0.5886217802762985,2,5.819809,56.6,0.166463095,0.16428685188293457,2.153184652328491,50.84725570678711
216,3.199992644773198,100,159.618,yolov5m,0.8899059593677521,2,7.769633,69.4,0.22102743100000002,0.21984362602233887,2.0892386436462402,51.09240365028381
217,3.2040085245216012,100,207.733,yolov5m,0.751187515258789,15,6.556502,58.5,0.190943588,0.18923640251159668,2.00972580909729,51.312965869903564
218,3.189353248436087,100,207.693,yolov5m,0.8991869517735073,7,3.911428,59.0,0.10083641099999999,0.09959125518798828,1.8299827575683594,51.443053245544434
219,3.3193614868497905,100,259.349,yolov5m,0.48732759555180866,3,7.771526,62.4,0.222393215,0.221235990524292,1.7671046257019043,51.701730489730835
220,2.9448044131687894,100,210.52,yolov5m,0.5351157188415527,8,8.546304,69.2,0.21688560399999998,0.21534419059753418,1.7106812000274658,51.95199465751648
221,3.111696234394323,100,323.167,yolov5m,0.745336664840579,16,7.092999,58.6,0.20673460500000002,0.20553255081176758,1.659999132156372,52.20473384857178
222,3.3998391945658524,100,296.945,yolov5m,0.6662900464402305,18,5.733628,53.1,0.135823756,0.13420724868774414,1.5009877681732178,52.3891396522522
223,3.0586622119743914,100,233.761,yolov5m,0.6780423571666082,12,6.658796,61.6,0.160727856,0.15903139114379883,1.3770201206207275,52.58359217643738
224,3.1484744709456383,100,374.251,yolov5m,0.6992778927087784,2,6.552779,54.6,0.21951892,0.2183997631072998,1.3409018516540527,52.85118889808655
225,3.1522244121122243,100,176.691,yolov5m,0.7108878523111344,10,4.995714,53.2,0.130719127,0.12952589988708496,1.1809957027435303,53.01302719116211
226,3.198790466897732,100,335.764,yolov5m,0.5192475333809853,20,6.724531,54.6,0.185275815,0.1841416358947754,1.0850844383239746,53.242677211761475
227,3.169273857682807,100,191.325,yolov5m,0.499605872801372,7,5.783371,58.1,0.14158195499999998,0.14041852951049805,0.9372782707214355,53.41140079498291
228,3.1861950628682454,100,387.464,yolov5m,0.7207526825368404,8,7.410931,57.5,0.18201224400000002,0.1804218292236328,0.861853837966919,53.64632487297058
229,3.0452518180243304,100,193.771,yolov5m,0.5634868003820118,19,5.501939,72.1,0.13940824,0.13773393630981445,0.7204952239990234,53.819003105163574
230,3.206717849988567,100,217.871,yolov5m,0.6905263662338257,2,6.259322,59.1,0.170291897,0.16898512840270996,0.6087048053741455,54.02379107475281
231,3.091112829155565,100,217.65,yolov5m,0.951417088508606,1,6.53282,61.7,0.18702667,0.18584871292114258,0.5033514499664307,54.24719452857971
232,2.8934504480914667,100,306.075,yolov5m,0.6779744856887393,9,6.858136,63.6,0.169396707,0.16826748847961426,0.4029834270477295,54.45912528038025
233,2.791886374669133,100,151.973,yolov5m,0.738439162572225,12,6.067612,56.5,0.14976719500000002,0.14799809455871582,0.25656795501708984,54.63236045837402
234,3.1115148455019854,100,399.288,yolov5m,0.7529598474502563,1,6.609481,20.4,0.160086802,0.1589207649230957,0.7409384250640869,55.48078656196594
235,3.2236809121169996,100,252.597,yolov5m,0.6290148401802237,22,6.531844,60.2,0.16067997399999998,0.1594223976135254,0.5983686447143555,55.68123984336853
236,3.1094416846366344,100,232.768,yolov5m,0.6924478744759279,17,6.486129,67.1,0.166278437,0.1643831729888916,0.47571635246276855,55.88460063934326
237,2.891620558788891,100,91.492,yolov5m,0.63194701785133,21,4.094166,69.4,0.112308736,0.10947060585021973,0.30741453170776367,56.01558709144592
238,2.9263149758586695,100,186.992,yolov5m,0.8745834231376648,2,5.974777,19.6,0.15448700099999998,0.15323090553283691,0.7000513076782227,56.73930597305298
239,2.9638355277711446,100,269.845,yolov5m,0.5699858218431473,10,7.43858,67.1,0.179832666,0.17791485786437988,0.5626070499420166,56.96150231361389
240,2.8900712010943046,100,306.743,yolov5m,0.672114685177803,2,6.554976,56.0,0.19465929699999998,0.19349360466003418,0.46570420265197754,57.20011019706726
241,3.4711824026368454,100,216.261,yolov5m,0.8924098908901215,2,5.550157,52.2,0.135657755,0.13436055183410645,0.297621488571167,57.37022566795349
242,3.477537439189533,100,197.043,yolov5m,0.5383827239274979,4,6.459273,48.7,0.224602379,0.22274351119995117,0.28757619857788086,57.698036670684814
243,3.31881028088377,100,137.471,yolov5m,0.5421419963240623,8,6.514509,59.8,0.174315185,0.17182636260986328,0.22867703437805176,57.927337884902954
244,3.441803767417022,100,347.043,yolov5m,0.6989395585325029,9,8.045085,23.8,0.23306400200000002,0.23188185691833496,0.8140871524810791,58.81046533584595
245,3.4457760911632596,100,229.573,yolov5m,0.6600751529137293,18,6.910749,64.8,0.167977871,0.1666879653930664,0.7086460590362549,59.01396179199219
246,3.430378347817141,100,263.853,yolov5m,0.8400477965672811,3,8.630837,56.1,0.214563389,0.21332955360412598,0.6835966110229492,59.2707839012146
